user_id,income_mean,income_std,expenses_mean,expenses_std,savings_mean,savings_std,savings_rate_mean,income_delta_6m,expenses_delta_6m,savings_delta_6m,debt_level,shock_type,will_reach_goal
27,3769.096666666667,274.5294431325476,3398.14,266.6805336727824,370.9583333333333,171.70870838913984,0.09789031654370839,42.73000000000002,-18.639999999999873,61.370000000000005,moderate,none,1
28,3570.4449999999997,73.5483162961602,2429.528333333333,112.45848112377587,1140.915,115.42429947805616,0.31945965598338305,155.6300000000001,295.0999999999999,-139.47000000000003,none,expense_volatility,1
29,3478.625,182.8371977197202,2848.933333333333,183.985569180484,629.6933333333333,153.36252041051839,0.18059816911712526,-207.92000000000007,-446.2600000000002,238.33999999999992,none,none,1
30,3676.0,141.83769738683708,3393.1516666666666,184.4311531620043,282.84833333333336,64.38887774038827,0.0773267484456317,30.170000000000073,76.92000000000007,-46.75,moderate,debt_spike,1
31,5260.081666666667,251.85481225632145,4694.836666666667,277.4958812427073,565.245,89.92942093664344,0.10775781422457957,-163.59000000000015,-158.84000000000015,-4.75,high,expense_volatility,1
32,2884.2116666666666,195.5988428817171,2201.1349999999998,195.6077274291586,683.0783333333334,90.0616858417977,0.23739810799493966,25.0,145.54000000000042,-120.54999999999995,moderate,rent_spike,1
33,2784.286666666667,228.87839633016188,1937.1599999999999,230.61677163640977,847.1266666666667,95.28831211993771,0.30558648936976396,-51.92000000000007,166.72000000000003,-218.64,none,none,1
34,1919.4766666666667,394.4378702744789,1744.57,340.5757173375695,174.90666666666667,79.13141036697543,0.08929532897722799,-703.1900000000003,-603.1100000000001,-100.07999999999998,moderate,income_drop,0
35,3854.465,196.54748695925866,2584.585,111.53547753965991,1269.8799999999999,237.25108851172845,0.32785282020213496,-12.379999999999654,-220.48999999999978,208.11000000000013,none,none,1
36,4489.051666666666,239.59647229595575,3146.7016666666664,193.1994622577057,1342.3533333333332,67.91009016830037,0.2992192306402293,632.3500000000004,482.27,150.06999999999994,moderate,rent_spike,1
37,3113.568333333333,148.9624103479351,2259.3333333333335,160.0627836402539,854.235,106.45129679811328,0.27450245999398093,333.6399999999999,500.9100000000001,-167.26999999999998,moderate,none,1
38,1925.7583333333334,429.1691272408429,1657.3433333333332,269.4029540793245,268.4166666666667,179.2851842921402,0.12913017797174087,-1102.3200000000002,-739.51,-362.81000000000006,moderate,income_drop,0
39,2399.135,127.41478152082666,2272.3166666666666,200.4509321172307,135.83166666666668,80.45463154266923,0.057501969742153734,-74.80000000000018,-193.96000000000004,119.15,moderate,expense_volatility,0
40,3849.068333333333,151.75548720447202,2647.0433333333335,103.547481025212,1202.0266666666666,103.65387453764895,0.31205614543780763,96.79000000000042,-29.230000000000018,126.01999999999998,none,none,1
41,3938.851666666667,184.23303953598193,3308.8216666666667,218.7112839719678,630.0316666666666,129.67493303127887,0.16016778160915712,18.139999999999873,23.519999999999982,-5.3799999999999955,none,none,0
42,3122.403333333333,725.4750592450897,2517.1233333333334,560.2510255471796,605.2833333333333,207.9258919583289,0.19145356942280356,-816.8400000000001,-690.5900000000001,-126.25999999999999,high,income_drop,0
43,2669.1416666666664,137.13738504385537,2011.39,168.0151127726313,657.75,63.23757996634595,0.24725477247558195,132.25,138.10000000000014,-5.840000000000032,moderate,none,1
44,3555.103333333333,176.58543254375965,3242.693333333333,263.2461763951504,312.4133333333333,143.61548129176973,0.088638468581634,24.26000000000022,-123.75,148.0,moderate,none,0
45,3305.635,139.1346866528976,2342.4633333333336,151.58987719061804,963.1733333333333,119.40356722756096,0.2913926704714437,228.72000000000025,130.87999999999965,97.84999999999991,none,none,1
46,3600.9449999999997,149.83996953416656,2403.5333333333333,123.86918772102545,1197.41,112.04636843735722,0.33233884949238907,-197.8499999999999,-205.4399999999996,7.580000000000155,none,none,1
47,3684.0116666666668,532.1642835597544,2721.9966666666664,459.4385266677871,962.0133333333333,159.95824075885136,0.2628986611167429,-607.9299999999998,-451.75,-156.18000000000006,none,income_drop,1
48,2814.851666666667,655.9595608394366,2313.3316666666665,563.0215603124507,501.5183333333334,221.06022169686398,0.17769846461084504,-1235.48,-870.2599999999998,-365.22,none,income_drop,1
49,3740.838333333333,231.42431276049322,2634.645,249.4053927043279,1106.1933333333334,71.69714378318476,0.29675209361404464,-117.99000000000024,-118.40000000000009,0.40000000000009095,none,none,1
50,3434.6883333333335,116.92848146053491,2902.345,220.9252413600583,532.3433333333334,188.76290087479234,0.1551784898391701,167.4699999999998,582.04,-414.57,high,none,1
51,3440.8133333333335,153.41103906390396,2605.86,170.8320503886787,834.9549999999999,73.41796939442003,0.24306266768358262,-94.97000000000025,-77.59000000000015,-17.389999999999986,moderate,none,1
52,3806.611666666666,248.78013565529432,2657.686666666667,248.30869953883348,1148.9266666666665,35.00467949669963,0.30293713065415423,-30.210000000000036,74.36000000000013,-104.56999999999994,none,none,1
53,1961.3500000000001,97.97474470494929,1387.9016666666666,67.21270309001616,573.4483333333334,40.44110652129423,0.2922546498941202,53.09999999999991,31.269999999999982,21.83000000000004,none,rent_spike,1
54,2935.521666666667,89.98703538102957,2570.44,107.70992860456279,365.08,110.79001326834472,0.12403586318333513,-51.15000000000009,-84.06999999999971,32.920000000000016,none,none,1
55,2762.105,54.15477402778069,2553.476666666667,130.90591960131783,208.62833333333333,100.24505322791079,0.07579057666183027,56.04999999999973,30.700000000000273,25.35000000000001,moderate,none,1
56,2700.88,112.19509561473717,2345.883333333333,125.77327691789958,354.99333333333334,89.75342860674832,0.13137919094070197,-90.5,-267.7600000000002,177.26999999999998,none,expense_volatility,1
57,2895.7083333333335,142.72004868506275,2330.4016666666666,193.39342640500135,565.3100000000001,159.99039446166762,0.19518691727856877,132.67000000000007,-4.539999999999964,137.19999999999993,moderate,none,1
58,3832.4233333333336,789.7631927018801,3112.56,763.550997746712,719.8616666666667,119.66017439677525,0.19300713529838964,-1507.1100000000001,-1675.4499999999998,168.34000000000003,moderate,income_drop,1
59,2414.568333333333,107.62182797493587,1845.3433333333332,78.50801581155054,569.2266666666667,91.00196649889862,0.23516425701744711,-205.35999999999967,-121.51999999999998,-83.84000000000003,none,none,1
60,3977.06,132.02826258040344,3382.9266666666667,172.74331844290444,594.135,130.80748858532525,0.1494125021573087,324.6300000000001,334.21000000000004,-9.569999999999936,moderate,none,1
61,1667.7299999999998,78.89317283516996,1418.78,126.03077132192755,248.95166666666668,138.8656282046305,0.14801031243995424,193.30999999999995,49.25,144.06,high,none,1
62,2833.235,95.93649331719388,1954.59,158.369907621366,878.645,97.19376518069454,0.3107275242889191,230.76999999999998,408.23,-177.45999999999992,none,rent_spike,1
63,3265.36,180.5492983093538,2850.6233333333334,174.9509295393044,414.73499999999996,76.97739609781564,0.1270594876272603,-130.3499999999999,87.75,-218.10000000000002,none,debt_spike,1
64,3743.3266666666664,228.34859584999995,2994.985,322.4050807136885,748.34,225.01287918694788,0.20051726152179328,-364.73,-327.3399999999997,-37.379999999999995,high,none,1
65,3907.69,211.85080146178333,3345.206666666667,218.05114121844616,562.4816666666667,184.2027820003451,0.14346916784806035,-197.67000000000007,-564.0100000000002,366.34000000000003,high,none,1
66,3957.7483333333334,256.5860301276489,3147.715,317.32995507830645,810.035,180.00499112524633,0.20545585996247254,403.99000000000024,683.8000000000002,-279.80999999999995,moderate,none,1
67,2750.366666666667,218.59703755235725,2486.476666666667,151.72422636700668,263.905,166.13417068742964,0.09346012483389916,-335.55999999999995,-72.72000000000025,-262.76,moderate,income_drop,0
68,2884.48,121.24903628482996,2138.7616666666668,117.78050456958782,745.7183333333332,89.7706892959314,0.25848619017947755,127.13000000000011,-98.90999999999985,226.03999999999996,none,income_drop,1
69,3933.1983333333337,122.48226931546726,2752.4883333333332,135.8645822010529,1180.71,142.38489077145792,0.2999685158445868,-250.48000000000002,-100.37000000000035,-150.10000000000014,moderate,income_drop,1
70,3033.5033333333336,89.984312780988,2354.735,237.31660361213662,678.77,249.30672489926943,0.22330742217946797,246.74000000000024,400.0500000000002,-153.31000000000006,moderate,expense_volatility,1
71,2144.4933333333333,121.5813455537759,1414.1883333333333,78.54401859254891,730.3016666666666,46.54025071555446,0.3404906283098857,-45.309999999999945,-13.769999999999982,-31.529999999999973,none,none,1
72,1782.2466666666667,438.91113896398963,1278.8866666666668,329.6408459925236,503.35999999999996,180.16379647420848,0.28250364189304034,-934.4499999999998,-515.7400000000001,-418.71000000000004,moderate,income_drop,1
73,2288.141666666667,66.57069908500787,1868.53,75.39960556926013,419.6133333333333,95.42622169334102,0.18288859834695523,-82.95000000000027,-61.299999999999955,-21.639999999999986,high,income_drop,1
74,3648.74,220.21735408454995,2814.941666666667,162.50520550636733,833.8000000000001,225.8327737065637,0.22685692738379326,15.7199999999998,120.11000000000013,-104.3900000000001,moderate,none,1
75,3495.9466666666667,110.8383036078533,2832.3433333333337,208.04830464742227,663.6033333333334,157.51385687191672,0.19018843124534587,175.04000000000042,-101.82999999999993,276.87,none,expense_volatility,1
76,3739.2816666666663,72.38347170913156,2479.565,67.12421344045664,1259.7166666666667,92.5539299363709,0.33671195572872903,146.1800000000003,-124.80999999999995,270.99,none,none,1
77,2923.2999999999997,215.31690365598342,2715.2533333333336,202.15237952264295,218.71,139.18242489624902,0.07379720346630593,157.3800000000001,139.19000000000005,18.180000000000007,high,rent_spike,1
78,3403.338333333333,134.95815164956372,2960.9533333333334,108.54021386871614,442.3883333333333,96.7948073848317,0.1295807351415418,163.3800000000001,241.23000000000002,-77.85000000000002,high,rent_spike,1
79,3843.8733333333334,183.62960966757697,2921.398333333333,277.57111235981796,922.475,177.2887126412734,0.24085120556621198,19.40000000000009,102.46000000000004,-83.06000000000006,moderate,expense_volatility,1
80,2869.98,97.67532236957278,2498.5533333333333,145.05572662486188,371.42333333333335,71.62974568338677,0.12986655712250186,168.29999999999973,309.6999999999998,-141.39000000000001,moderate,none,1
81,3594.248333333333,157.86989534634728,2696.03,183.61402669730884,898.2183333333334,147.6806138146327,0.24989380554719978,215.61000000000013,237.3499999999999,-21.729999999999905,moderate,none,1
82,2708.105,164.18256993359552,2283.1616666666664,216.19138497328396,424.9483333333333,144.20692138960138,0.15743197634653971,200.1300000000001,274.4000000000001,-74.26000000000002,none,debt_spike,0
83,2914.0483333333336,128.7900976654132,1977.2549999999999,120.81468664860245,936.7933333333334,111.06040152397551,0.3213121721717536,-248.17000000000007,-271.8499999999999,23.68999999999994,none,rent_spike,1
84,2948.748333333333,109.69489786068755,2089.146666666667,24.805895804559533,859.6016666666666,132.30841869158087,0.290442425024699,-9.679999999999836,11.460000000000036,-21.139999999999986,none,none,1
85,2147.1133333333332,121.1765861322503,1941.2433333333336,158.60740318997304,205.86833333333334,91.0041821932743,0.09632590708115363,278.0799999999999,383.30999999999995,-105.22999999999999,none,rent_spike,1
86,3719.2883333333334,259.6269239826,2837.2116666666666,321.1320374186711,882.0766666666667,264.0149881856458,0.23724662914634012,366.94000000000005,167.91999999999962,199.01999999999998,moderate,none,1
87,2316.2766666666666,481.530445627965,1926.1499999999999,438.2888780701605,390.1266666666667,73.66427238944716,0.17090897718971174,-796.5799999999999,-786.8300000000002,-9.75,none,income_drop,0
88,3306.648333333333,171.5956731874865,2591.7816666666668,109.02042495177983,714.8716666666666,123.89761650922374,0.21544582776014212,-330.49000000000024,-293.77999999999975,-36.710000000000036,none,debt_spike,1
89,3534.7383333333332,176.0582573373559,2624.8849999999998,162.23511269142682,909.8533333333334,68.02868297024914,0.25762762910807274,277.0300000000002,327.28999999999996,-50.25999999999999,moderate,none,1
90,3575.3783333333336,143.99693613638678,2481.396666666667,154.83573291287337,1093.9816666666666,110.47612835661226,0.3061123848172363,229.05999999999995,-3.3099999999999454,232.37000000000012,none,none,1
91,3858.726666666667,192.0125801781399,3618.138333333334,183.1938264698533,241.61666666666667,144.4824430395149,0.062113332308298456,-356.1699999999996,85.92999999999984,-435.93,none,expense_volatility,1
92,3113.57,173.37146281900033,2757.933333333333,157.06296363772915,355.64000000000004,118.96390376916858,0.11369641997832948,449.9200000000001,272.90999999999985,177.0,moderate,rent_spike,1
93,2865.7033333333334,50.36461840088418,2035.0116666666665,65.64064942295026,830.6933333333333,86.38512572582545,0.2896616510327931,-63.74000000000024,150.6099999999999,-214.34000000000003,none,debt_spike,1
94,3254.1633333333334,150.7537944685528,2564.7183333333337,200.03023675601315,689.4483333333334,167.4906530426897,0.21185599443896505,-75.77999999999975,335.8800000000001,-411.65,moderate,none,1
95,1612.006666666667,33.14251328228838,1370.5533333333333,50.18046817903023,241.455,62.82346973862556,0.14942395288838206,-7.069999999999936,84.66000000000008,-91.72999999999999,high,expense_volatility,1
96,1904.2116666666668,65.30864427215334,1773.2516666666668,54.31771365463262,130.96,20.752409980529972,0.06864472333025338,-67.75999999999999,-18.12000000000012,-49.64,none,none,0
97,2032.2683333333334,103.75336764012368,1713.3416666666665,112.89081652936463,318.9266666666667,93.38231902596266,0.156634303972357,38.539999999999964,93.33000000000015,-54.78999999999999,high,none,1
98,2355.18,138.0603902645506,1922.805,177.06213979843346,432.3766666666667,136.48406656700504,0.18360003736530361,-143.4000000000001,-55.61999999999989,-87.78000000000003,high,none,1
99,3532.395,175.48777777953643,3268.0750000000003,213.80629052953518,264.32166666666666,83.80852639598592,0.07524823959313327,258.9399999999996,289.78999999999996,-30.850000000000023,moderate,rent_spike,0
100,2426.5816666666665,119.6874408476791,2081.9466666666667,146.42434437847615,344.635,54.981125397721705,0.1426047816831437,-251.17000000000007,-258.17999999999984,7.009999999999991,moderate,expense_volatility,1
101,2902.213333333333,137.5553534642205,2027.9766666666667,127.70022250045871,874.235,153.8574645247997,0.30053590627711696,76.27999999999975,-183.61000000000013,259.89,moderate,rent_spike,1
102,3758.8366666666666,763.7305842158388,3639.7616666666668,795.8832576305813,165.32500000000002,184.0604215740038,0.0439798915659716,-1147.2200000000003,-1041.2199999999998,-106.01000000000005,moderate,income_drop,0
103,2782.8216666666667,120.00627390543646,2048.2933333333335,150.3771378457067,734.5316666666668,111.32240680414108,0.2641749015483055,33.76000000000022,-33.33000000000038,67.08000000000004,moderate,none,1
104,3883.5533333333333,141.5977287482629,3440.9216666666666,250.60972474480457,442.6333333333334,128.33067219751737,0.114799948901866,122.34999999999991,262.15999999999985,-139.80999999999995,none,none,1
105,2421.365,61.517549609846924,1947.4183333333333,181.05425257824422,473.94666666666666,140.81915731414762,0.1964702746752308,57.38000000000011,390.1100000000001,-332.7199999999999,high,none,1
106,2907.1133333333332,172.48528304370387,2155.195,184.950509136904,751.92,67.90881680606724,0.25931011055061787,-40.289999999999964,23.34999999999991,-63.629999999999995,moderate,none,1
107,2366.2000000000003,121.75790323424613,1709.0366666666666,145.86846892549005,657.1633333333333,77.43819152502645,0.2783971634264771,322.82000000000016,399.95000000000005,-77.13,moderate,none,1
108,2800.7316666666666,115.56219821666002,2423.116666666667,160.01384085967896,377.615,103.81685523073793,0.1351197311375187,28.0600000000004,-250.83000000000038,278.89,none,debt_spike,0
109,4136.596666666667,220.76305059195647,3289.5766666666664,234.38705575749427,847.0216666666666,204.66558180765685,0.20440694728604233,584.9899999999998,563.94,21.049999999999955,none,rent_spike,1
110,1640.2383333333335,109.8008845896365,1191.1983333333333,93.5983081933999,449.0416666666667,19.477635807937965,0.27422111965675455,-130.85000000000014,-123.27000000000021,-7.579999999999984,moderate,rent_spike,1
111,3647.7450000000003,127.87251131498127,3176.435,175.0144608596673,471.30833333333334,122.0150265199605,0.1293211740972193,-175.34000000000015,-19.2199999999998,-156.13,moderate,none,1
112,3513.193333333333,205.58580288207312,3100.851666666667,217.93540239407326,412.345,117.81827578945466,0.11736275735486927,104.69999999999982,-93.61999999999989,198.32999999999998,none,none,0
113,2726.905,233.13078078623593,2573.9733333333334,225.25200249202376,156.38833333333332,98.2508180966788,0.05705947703982638,-327.57000000000016,-79.55000000000018,-227.26,none,none,0
114,1800.5200000000002,87.7166447146721,1195.965,85.1847037325364,604.555,67.00844894489053,0.3357560715030214,-62.84999999999991,-96.32999999999993,33.48000000000002,none,none,1
115,3258.566666666667,230.92424729046246,2429.633333333333,271.0847597831105,828.9366666666666,153.24933992245013,0.2554009582008418,51.33999999999969,-242.3800000000001,293.71000000000004,moderate,none,1
116,2688.105,102.13604079853508,2075.5483333333336,111.60389032944447,612.5566666666667,64.1114353814253,0.22801903810713978,-162.1500000000001,-147.83000000000015,-14.330000000000041,none,none,1
117,3512.72,186.16421106109513,2908.66,165.92853196481906,604.06,189.53513468483885,0.17093326427222041,183.26999999999998,60.01999999999998,123.24999999999994,high,none,1
118,3024.8566666666666,493.8959933697243,2420.3416666666667,482.0914908776826,604.515,107.97855060149679,0.20307261680082755,-783.8800000000001,-632.4299999999998,-151.45000000000005,none,income_drop,1
119,4877.5633333333335,220.66313590327405,4022.786666666667,367.84178270917886,854.7816666666666,213.85366692359207,0.17625360570179197,-406.8600000000006,-359.6700000000001,-47.18999999999994,none,none,1
120,2963.866666666667,149.4599219411904,2401.4116666666664,82.9877379898178,562.455,87.9614849238006,0.18905811836618877,363.07000000000016,154.63999999999987,208.43,none,none,1
121,2335.6216666666664,129.39603709799871,1800.955,107.22147951786526,534.6683333333334,99.69098262464199,0.22832591547579872,37.39000000000033,-37.6099999999999,74.98000000000008,moderate,none,1
122,3364.5916666666667,174.91104738313885,3057.668333333333,181.0148117051935,306.92333333333335,177.67524517125807,0.09033549106102932,234.34000000000015,107.5300000000002,126.81,moderate,none,1
123,3317.523333333333,122.82564824443898,2320.165,167.87472921794972,997.3566666666667,68.46486709741478,0.30128958857308474,122.17000000000007,12.359999999999673,109.80999999999995,moderate,none,1
124,4221.57,41.014646164510154,3695.5066666666667,260.22480463373716,526.0616666666666,242.09167308411628,0.12479715662595885,-30.659999999999854,-561.8500000000004,531.18,high,none,1
125,3796.0716666666667,551.3756788766319,3286.225,507.82249917663165,509.84666666666664,112.14896979761637,0.13553310011073635,-1199.0500000000002,-1221.7299999999996,22.680000000000007,none,income_drop,1
126,3595.605,147.61048401112998,2809.463333333333,142.45609368035701,786.1433333333333,66.63578578111517,0.21873853264196297,156.69000000000005,103.55000000000018,53.129999999999995,moderate,none,1
127,4696.565,350.7180671565124,4283.371666666667,405.8048588874541,413.195,142.6043415538251,0.08880306479743251,963.3800000000001,1204.2099999999996,-240.82999999999998,none,expense_volatility,0
128,2166.9883333333332,59.182360012647884,1457.155,135.5083502593106,709.8366666666667,146.47641662283615,0.32717966104428,-43.38999999999987,56.429999999999836,-99.82999999999993,none,none,1
129,2627.3633333333332,159.4854366601121,1881.2116666666668,216.01909586114522,746.1516666666666,156.4285117766792,0.28457642642891856,-35.960000000000036,-124.29999999999995,88.36000000000001,moderate,none,1
130,2305.1266666666666,103.51945086150087,1543.26,68.00018411739782,761.8649999999999,140.1030166341896,0.32904683213084235,-203.5300000000002,99.80999999999995,-303.34000000000003,none,none,1
131,2936.2549999999997,175.36895697357616,2440.0383333333334,124.95068553900244,496.22,136.44436668474074,0.16784305893238027,438.47000000000025,268.9000000000001,169.57000000000005,moderate,none,1
132,1957.0483333333334,71.8835339745249,1773.3833333333332,142.08524000284712,183.665,101.67785968439738,0.09446731937589302,-143.4000000000001,-125.88000000000011,-17.52000000000001,moderate,none,0
133,3710.4966666666664,175.08557549571765,3267.3783333333336,196.68369484191285,443.11833333333334,93.67524463094115,0.11961024508219224,-290.07000000000016,-38.67000000000007,-251.41000000000003,moderate,debt_spike,0
134,3072.4733333333334,213.48985153085536,2787.86,214.90574045380922,284.6116666666667,103.6989433729518,0.09263171997861981,-145.48999999999978,-339.9899999999998,194.48999999999998,moderate,none,0
135,1867.5316666666668,121.88586668136172,1691.4366666666665,60.76983944907754,176.09,99.36430445587591,0.09212239673814086,250.92000000000007,10.210000000000036,240.7,moderate,income_drop,1
136,2360.3799999999997,53.43354190019594,2184.3266666666664,73.86598639879283,176.0533333333333,59.766057145060756,0.07454202651645238,-8.079999999999927,-97.69000000000005,89.63,none,none,0
137,3517.8700000000003,192.3354752509272,2297.5016666666666,111.23891736558161,1220.3700000000001,164.48734273493508,0.3460228658690241,197.74000000000024,223.52000000000044,-25.779999999999973,none,none,1
138,3848.3416666666667,215.96623628860746,3581.28,197.30475128592315,267.06,112.7908643463645,0.06900181105248958,-457.9399999999996,-446.03999999999996,-11.899999999999977,none,none,0
139,4973.1016666666665,261.829608899885,4519.806666666666,282.45311254554554,453.29333333333335,29.264017268083116,0.09152847044786692,-229.61000000000058,-272.84000000000015,43.22999999999996,moderate,none,1
140,5826.873333333333,323.06607978348137,4720.421666666666,661.9159599349958,1106.4483333333333,419.42290521222924,0.19231884309300573,246.1800000000003,369.1099999999997,-122.92000000000007,high,none,1
141,3649.0383333333334,153.38810963261338,2910.7833333333333,172.07530138479112,738.2583333333333,77.8623843499971,0.20262566398121407,-42.0,-36.039999999999964,-5.960000000000036,none,expense_volatility,1
142,2231.673333333333,107.371286043647,1610.6933333333334,147.75366102627262,620.98,99.72883675246591,0.2788600721954477,105.71000000000004,303.45000000000005,-197.73999999999995,moderate,rent_spike,1
143,1221.9333333333334,52.45837537197151,979.0533333333333,41.01006104197684,242.88,36.75760982436155,0.19838780505950002,93.45000000000005,80.47000000000003,12.97999999999999,moderate,expense_volatility,1
144,3594.4599999999996,108.93061846882158,2532.205,86.94391542828056,1062.2516666666668,161.6324962891641,0.2947704877705672,-202.65999999999985,-11.389999999999873,-191.2800000000001,moderate,none,1
145,2447.225,141.92695765780363,1866.0533333333333,106.68972015459914,581.17,76.59163609690026,0.23715679351660332,-75.34999999999991,33.350000000000136,-108.69,moderate,rent_spike,1
146,2495.8566666666666,386.5067733257291,1956.1616666666669,293.35182640758626,539.695,136.80532822225894,0.21511427017456894,-843.01,-540.45,-302.56,moderate,income_drop,1
147,2693.7816666666668,198.72955426072554,2063.37,147.61036169591893,630.41,115.99794049895887,0.23334023777748528,175.1500000000001,14.549999999999727,160.60000000000002,moderate,income_drop,1
148,3087.7666666666664,149.26563659016313,2615.8083333333334,207.96624393556428,471.96000000000004,61.54731285767073,0.15390208876583253,347.7999999999997,493.30999999999995,-145.49999999999994,high,expense_volatility,0
149,3509.2000000000003,697.0645918134132,2970.763333333334,544.2245864959307,538.435,215.5048566274087,0.1503214698804043,-1664.6299999999997,-1082.75,-581.8899999999999,none,income_drop,1
150,3312.4716666666664,149.06659282571232,2789.8266666666664,131.2410025360467,522.645,108.30676483950575,0.15742486869291045,-406.53999999999996,-262.15999999999985,-144.38,high,debt_spike,0
151,3231.795,227.1038179115445,2968.0166666666664,205.90301237880567,263.77666666666664,58.723550528443596,0.08143133017485447,91.52999999999975,-57.529999999999745,149.07000000000002,none,rent_spike,1
152,2241.315,97.66074764202864,1614.9783333333332,60.6209773648254,626.3366666666667,79.93003857541085,0.27885123428797826,-162.19000000000005,-110.27999999999997,-51.90999999999997,moderate,none,1
153,1586.4683333333332,306.3980251513817,1396.3100000000002,239.79475482170173,190.16166666666666,83.80340408758268,0.11578048307752059,-462.48,-384.76,-77.71000000000001,none,income_drop,0
